0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0.031947,0.040058,0.031874,0.039658,0.040284,0.040619,0.040549,0.040408,0.040028,0.023927,0.024098,0.008025,0.008041,0.007954,1e-05,4e-06,-0.00803,0.000496,0.000465,0.000344,0.000493,0.000494,0.000486,0.000491,-5e-06,0.00049,0.000489,0.000484,0.000488,0.000491,-3e-06,0.000492,-0.008052,-3e-06,-4e-06,-0.008055,-0.008061,-0.008074,-0.008071,-0.008071,-0.016125,-0.016124,-0.016126,-0.016132,-0.007617,-0.008087,-0.008114,-6.3e-05,-6.5e-05,0.000417,-0.008118,-1.1e-05,-1.4e-05,-1.6e-05,0.000434,-2.3e-05,0.008084,0.008539,0.000436,-1.6e-05,-1.1e-05,-1.9e-05,-1.8e-05,-5e-06,0.0,-0.0,1.3e-05,0.000466,1e-06,-1e-06,-3e-06,-0.0,0.008115,0.008109,-1.3e-05,-0.008138,-2.4e-05,-0.00014,-3.7e-05,0.008064,-0.000227,0.008505,0.000323,-0.008423,-0.00852,-0.00029,0.007956,-0.000245,0.008067,-0.008514,-0.000165,-0.008409,-0.008308,-0.008258,-0.008174,-0.007666,-0.015948,-0.015965,-0.024024,-0.016006,-0.016551,-0.017098,-0.009202,-0.009212,-0.000918,0.007702,0.007808,0.007842,-0.000517,0.008314,0.008286,-0.000187,-0.000856,-0.001233,-0.009673,-0.002068,-0.010905,-0.010883,-0.01126,-0.011095,-0.008695,0.000228,-0.000236,-0.000901,0.006943,0.006631,0.006807,0.016032,0.016086,0.025053,0.025745,0.026079,0.018111,0.018304,0.010153,0.010066,0.00203,0.00151,0.001023,-0.00731,-0.007721,-0.007686,-0.00763,-0.007599,-0.007581,-0.007592,-0.007606,5.4e-05,5.8e-05,0.007714,-7e-06,-2.3e-05,0.000425,0.008115,0.015848,0.008618
0.013181,0.014527,0.015019,0.016179,0.012183,0.008316,0.008334,0.007369,0.005908,0.003467,0.00217,-0.000342,-0.001153,-0.001064,-0.001217,-0.000423,-0.000222,-0.005302,-0.00472,-0.004367,-0.004573,-0.004086,-0.004325,-0.00504,0.000731,-0.004728,-0.004842,-0.005133,-0.005154,-0.005398,0.000635,-0.004755,-0.000305,-1.1e-05,-0.000301,-0.000875,-0.001772,-0.002272,-0.00198,-0.001146,-0.000225,-0.000169,-0.000428,-0.000798,-0.006153,-0.001222,-0.002184,-0.002633,-0.002715,-0.007443,-0.001615,-0.000428,-0.000593,-0.000612,-0.006108,-0.000855,-0.000196,-0.005831,-0.00626,-0.000678,-0.000486,-0.000809,-0.000708,-0.00019,2.3e-05,1.3e-05,0.000631,-0.004914,0.000101,-2.4e-05,-9.1e-05,6e-06,0.000396,9.9e-05,-0.000707,-0.001527,-0.001167,-0.001818,-0.002003,-0.002276,-0.004522,-0.010689,-0.012552,-0.013021,-0.014663,-0.012561,-0.011914,-0.01035,-0.00882,-0.009147,-0.0066,-0.003621,0.000176,0.002001,0.004266,0.000246,-3.7e-05,-0.000857,-0.01117,-0.015886,-0.012351,-0.008321,-0.002488,-0.002365,-0.000696,0.001144,0.002728,0.003282,0.003491,-0.001122,-0.001609,-0.003355,0.000673,0.003832,0.003327,0.014726,0.01994,0.020203,0.026102,0.028147,0.00623,0.013717,0.018926,0.02058,0.025158,0.03261,0.036652,0.030684,0.033754,0.027648,0.022178,0.018458,0.01327,0.006915,0.004593,0.002374,-0.00304,-0.001047,0.002544,0.00641,0.013166,0.014106,0.014326,0.012797,0.011023,0.00918,0.006789,0.00481,0.004183,0.002526,-0.000124,-0.001777,-0.007866,-0.008931,-0.008113,-0.013473
-0.007818,-0.006735,-0.005417,-0.003971,0.001729,0.008138,0.008044,0.006388,0.003726,0.001875,0.000231,-0.001553,-0.002738,-0.002867,-0.00181,-0.000622,0.000712,0.00448,0.005292,0.0054,0.00557,0.006298,0.005894,0.004869,0.001098,0.005321,0.005146,0.004719,0.004674,0.004313,0.000938,0.005265,0.000571,-1.4e-05,-0.000445,-0.000274,-0.001608,-0.002346,-0.001929,-0.000704,0.001628,0.001699,0.001287,0.000713,0.004147,-0.000873,-0.002311,-0.003913,-0.004043,0.001296,-0.001482,-0.000635,-0.000889,-0.00092,0.003251,-0.001287,-0.001229,0.00273,0.003016,-0.001026,-0.000734,-0.001222,-0.001071,-0.000285,3.6e-05,2.1e-05,0.000951,0.005049,0.000151,-3.7e-05,-0.00014,5e-06,-0.00036,-0.000809,-0.001068,-0.001353,-0.001767,-0.003254,-0.00303,-0.004409,-0.007375,-0.004766,-0.006684,-0.019272,-0.022186,-0.020173,-0.020297,-0.01698,-0.015687,-0.014228,-0.011124,-0.005081,0.001356,0.004449,0.008254,0.014827,0.015246,0.013829,0.010885,0.002085,-0.005373,-0.012101,-0.01674,-0.016606,-0.014852,-0.012559,-0.009868,-0.008923,-0.007672,-0.002905,-0.003768,-0.0059,-0.01269,-0.021086,-0.021106,-0.029821,-0.033766,-0.033387,-0.037074,-0.033486,-0.001943,0.011044,0.006136,-0.005279,-0.01214,-0.012929,-0.005764,0.010485,0.015628,0.03084,0.047377,0.053741,0.057786,0.059131,0.055273,0.051491,0.043852,0.034248,0.02725,0.021481,0.018799,0.019934,0.019938,0.017659,0.015142,0.012682,0.009509,0.006126,0.00532,0.002405,-0.000163,-0.002261,0.001141,-0.001044,-0.000855,0.004303
-0.703963,0.330924,-0.483033,-2.88469,-0.023961,-0.48944,-0.44032,0.885436,-1.673392,-1.581661,1.302108,-0.302033,0.020536,-2.39989,-0.221829,0.005635,0.001927,-0.066872,-1.358839,-2.456538,0.49677,0.140936,-0.071903,0.505074,0.352214,0.528291,-0.059056,-0.91148,-0.04278,-0.04299,0.157718,-0.060647,-8e-05,-0.014097,0.568501,-0.00451,-0.000652,-0.906511,8.1e-05,0.000847,-0.001407,-0.424055,0.000475,-0.00367,-0.038574,-0.002172,-0.003985,-0.001899,2.7e-05,-0.568108,0.012541,0.011302,0.001669,-0.000134,-0.036593,-0.014427,0.000551,-0.034493,-0.036497,-0.012533,-7.6e-05,-0.001837,-1.9e-05,-2.1e-05,-0.012482,-2.8e-05,0.001786,-0.052386,-0.012959,-3.1e-05,1.1e-05,-0.001128,0.001879,-0.014413,0.000622,-0.003095,-0.388566,2.472661,-0.588102,0.620449,2.749637,-0.230824,0.294675,-0.207182,-0.45706,-0.179303,0.151489,-0.127749,-0.17493,-0.386847,0.009191,0.003043,0.073785,-0.523008,-0.154393,0.335964,0.458391,0.404362,0.111609,-0.052727,0.214926,-0.00245,0.052356,0.062202,3.234715,-0.051575,0.12529,-0.065996,-0.328708,-0.035112,-0.164071,-0.595547,3.285232,-0.207604,-0.190457,-0.44993,-0.408552,-0.047907,-0.095609,-0.170001,-0.715606,-0.596241,0.738938,-0.541762,-0.182927,0.04967,0.161905,0.087256,0.192424,0.629702,-0.966676,0.751885,-0.799078,-1.089143,0.342028,0.056697,0.031898,0.020774,0.023977,0.148815,0.029735,0.053208,0.319685,0.11856,-0.003273,-0.025741,-0.008192,0.657857,0.243567,-0.005906,0.751063,-0.028383,-0.038588,-0.037173,-0.020691,-0.072653
-0.992761,-1.217562,-1.70848,-5.702864,-0.231178,-1.857737,-1.281058,0.444336,-4.397153,-4.171504,0.551929,-1.392463,-0.231987,-2.778691,-0.127851,0.011613,0.023095,-0.00381,-2.921055,-5.092658,-0.627568,-0.149367,-1.153641,-0.35747,-0.2653,-0.367221,-0.007904,-2.133549,0.006807,0.019371,-0.114996,0.103012,0.020691,0.007016,-0.380232,0.019085,0.018596,-2.106166,0.038984,0.021924,0.036615,0.378916,0.031046,0.03121,0.025181,0.014988,0.029606,0.014449,0.018768,-1.286533,-0.061948,-0.004144,-0.001134,-0.000336,0.00995,0.114602,-0.018384,-0.005231,0.010031,0.099991,1e-06,0.014464,-2.7e-05,-5e-06,0.09988,-6e-06,-0.014475,0.014274,0.100135,0.000206,0.000116,-0.002333,-0.015458,0.012043,-0.001809,0.030174,0.369152,4.878505,0.39653,2.657436,5.012773,0.777904,2.486272,1.091939,1.147057,0.873268,0.895518,0.351502,0.225224,0.461752,0.106532,0.020437,-0.054807,-1.637287,-0.617209,-0.77501,-0.756345,-0.781565,-0.497621,-0.152427,0.161347,0.06581,0.050941,0.088944,2.852709,0.098799,0.782981,0.275107,0.62162,0.217505,0.351695,0.830907,3.430766,0.649855,1.140311,0.84651,0.814277,0.60605,0.508045,0.492106,0.831274,0.942489,1.781633,1.923771,0.825133,0.349445,0.093485,0.080929,-0.073357,-0.752434,-0.104672,-1.04478,-1.368495,-1.003241,0.287395,0.816567,-0.039255,-0.068411,0.057463,-0.383601,0.090807,-0.064094,0.170388,-0.271996,0.218918,0.187302,0.07094,2.142652,0.559127,0.075328,1.506472,0.173929,0.009352,0.002222,-0.118038,0.019087
-1.559242,-0.297381,-1.087588,-4.119955,-3.123957,-0.833885,-1.490314,-2.331648,-3.894601,-3.904051,-1.895326,-1.125519,0.355767,-3.984902,-0.55192,-0.00189,-0.030091,-0.053906,0.338061,-2.875444,-0.15568,-0.113888,-1.642121,-0.25994,-0.15891,-0.252109,0.01658,1.488151,-0.025698,-0.018958,-0.078285,-0.162774,-0.031382,9.2e-05,-0.2207,-0.02932,-0.030807,1.431866,-0.060653,-0.034029,-0.063422,0.171032,-0.061298,-0.060031,-0.048246,-0.029722,-0.054326,-0.024989,-0.028631,2.896858,0.125917,-0.000391,-0.00075,-0.000459,-0.018731,-0.196408,0.031601,0.010721,-0.018549,-0.171512,-6.1e-05,-0.024879,-2.8e-05,-2.7e-05,-0.171518,-8e-06,0.024849,-0.02121,-0.171339,0.000225,0.000152,0.002143,0.029604,0.054034,0.00061,-0.007549,0.256481,2.956232,0.467537,-0.996363,2.985177,0.412035,-1.080627,0.010738,-1.091848,-0.873561,-0.540554,-0.144659,0.08531,0.158441,-0.233202,-0.060172,-0.223413,1.904714,0.674194,0.027029,0.162628,0.387885,0.449992,0.205103,0.57472,-0.095402,-0.023543,-0.131854,3.58225,0.069709,-0.734106,-0.239402,-0.285367,-0.289182,-0.205267,0.018099,3.144174,0.154966,0.522777,0.341343,0.308834,0.184609,0.105983,0.371829,0.82525,0.521213,0.865497,-2.353215,0.242578,-0.046432,-0.154364,-0.13136,-0.204334,-0.718168,-3.611764,-1.154456,-2.184114,-2.219251,-2.341904,-2.009071,-1.106168,-0.889286,-1.05259,-1.157758,-0.788635,-0.617254,-1.286935,-0.651999,-0.338021,-0.304991,-0.15146,-2.200942,-0.841129,-0.122093,-2.178238,-0.146084,-0.044467,-0.01069,0.180115,-0.031453
0.000131,8e-05,7e-05,-0.008235,-3.5e-05,-0.000244,-0.000393,-0.000707,-0.000911,-0.00107,0.007298,-0.001132,-0.000919,0.008209,0.000775,-6.2e-05,-0.000458,-0.000324,0.0002,1.1e-05,-4.4e-05,7.8e-05,0.000297,0.008738,0.000566,0.000688,0.00055,0.008728,0.000186,0.008195,-0.0,1.5e-05,9.8e-05,0.000239,0.008586,0.008639,0.00862,0.016767,0.0084,0.00833,7.9e-05,-5.1e-05,-0.00824,0.0,2e-06,0.000129,0.000239,0.000126,5.4e-05,7.4e-05,-5.8e-05,2.8e-05,0.000121,0.000289,0.000295,0.000377,0.000608,-0.007383,-0.007228,-0.007191,-0.00694,0.001157,0.001021,0.000634,0.008348,-1.9e-05,-0.000262,0.007887,-0.000212,-0.000208,-9.8e-05,-0.000169,-9.9e-05,-0.000174,-4.7e-05,0.008157,0.008168,8e-06,0.008173,0.008227,0.008349,0.008599,0.00856,0.008659,0.008656,0.008626,0.000485,0.00042,0.000407,0.000367,0.00034,0.000347,0.000267,0.008341,0.00012,0.008118,0.008184,0.008172,0.008142,4.3e-05,0.008142,0.000101,0.008251,0.000121,0.000186,0.000162,7.5e-05,6e-05,-5e-06,-3.6e-05,-0.0,-6e-06,-2.7e-05,-3.8e-05,-3.8e-05,0.008053,0.008095,-3.7e-05,-7.4e-05,-4.2e-05,0.0,-6.3e-05,-4e-05,-5.6e-05,-2.8e-05,-6.3e-05,-5.4e-05,-7.9e-05,-0.000109,-0.000303,-0.008544,-0.000403,-0.000138,5.6e-05,0.000304,0.000537,0.008842,0.009019,0.001104,0.001209,0.001329,0.009257,0.001113,-0.007056,0.000697,0.00076,0.000878,0.001037,0.001066,0.001197,0.001431,-0.006473,-0.006471,-0.006677,-0.007047,-0.007354
0.005644,0.005385,0.005317,0.005959,0.004754,0.003679,0.002872,0.001243,0.000196,0.004363,0.009014,0.008967,-0.004837,-0.006358,0.003995,-0.000309,-0.002383,-0.001694,0.001034,5.3e-05,-0.000231,0.000401,0.006573,0.006595,0.013017,0.018751,0.013009,0.011896,0.006033,-0.001014,-1.2e-05,7.1e-05,0.000527,0.006384,0.00625,0.006465,0.006585,0.010713,0.00547,0.005137,0.005615,-0.000314,0.000503,8e-06,-7e-06,0.000754,0.001392,0.000739,0.000311,0.0056,-0.000354,0.000148,0.000702,0.006845,0.001709,0.002182,0.003491,0.005188,0.006029,0.001066,0.007549,0.006625,0.005873,0.003675,0.000719,-8.5e-05,-0.001511,-0.001995,-0.001228,-0.001224,-0.000738,-0.000991,-0.000581,-0.00614,-0.00028,-0.000471,-0.000399,3.9e-05,-0.000368,-4.3e-05,0.000731,0.0075,0.002109,0.00281,0.002882,0.002757,0.00312,0.002717,0.002643,0.00239,0.002223,0.002263,0.001752,0.001017,0.0008,-0.000249,0.000224,0.00014,-4.7e-05,0.000293,-1.6e-05,0.000711,0.000802,-0.004538,0.001348,0.001178,0.000543,0.00043,-3.2e-05,-0.000245,2e-06,-4.6e-05,-0.000101,-0.005689,-0.005682,-0.000574,-0.000272,-0.005692,-0.005972,-0.005735,7e-06,-0.005877,-0.005684,-0.011239,-0.005574,-0.011284,-0.005787,-0.00597,-0.000761,-0.002208,-0.002624,-0.002962,0.00439,0.000384,0.002203,0.009335,0.00494,0.006416,0.01369,0.014593,0.015628,0.008966,0.008654,0.007666,0.005484,0.005968,0.006705,0.013507,0.013773,0.014809,0.021963,0.016728,0.016619,0.009443,0.006446,0.004066
-0.003942,-0.004386,-0.004504,-0.003853,-0.005469,-0.007316,-0.008706,-0.011538,-0.013403,-0.020023,-0.025307,-0.025851,-0.008662,0.003164,0.007125,-0.000547,-0.004252,-0.003029,0.001847,9e-05,-0.000415,0.000713,-0.002318,-0.001823,-0.004878,-0.008721,-0.004935,-0.006479,-0.003316,-0.00138,-2.8e-05,0.000122,0.000926,-0.002697,-0.002522,-0.00214,-0.001965,-0.008269,-0.003954,-0.004551,-0.004064,-0.000556,0.000533,1.7e-05,-1e-05,0.001323,0.002433,0.001288,0.000541,-0.004084,-0.00062,0.000258,0.00123,-0.001911,0.002982,0.003803,0.006054,0.008586,0.009999,0.015091,0.012403,0.011102,0.009806,0.006095,0.001522,-0.000143,-0.002504,-0.002978,-0.002032,-0.002038,-0.001219,-0.00165,-0.00097,0.003174,-0.00047,-0.00047,-0.000354,5.8e-05,-0.000318,0.000223,0.001498,-0.000647,0.003763,0.004899,0.004992,0.004761,0.005102,0.004431,0.004297,0.003879,0.003601,0.003652,0.00282,0.001862,0.001277,-0.000207,0.000541,0.000402,8.8e-05,0.000462,0.000126,0.001131,0.001434,0.005773,0.00215,0.001877,0.000865,0.000683,-5.3e-05,-0.000391,3e-06,-7.6e-05,-2e-05,0.003926,0.003938,-0.000777,-0.000301,0.003921,0.003477,0.003857,1.3e-05,0.00363,0.003936,0.008079,0.004105,0.007998,0.003763,0.003472,-0.001215,-0.003532,-0.004343,-0.004754,-0.006011,0.000621,0.003542,0.001923,0.008017,0.010292,0.008689,0.009975,0.011417,0.013876,0.01316,0.011453,0.008212,0.008904,0.009929,0.007569,0.00791,0.009308,0.007344,0.011671,0.011435,0.013133,0.008869,0.005551
-0.25675,0.023633,0.045313,-0.011788,-0.185422,0.013903,-0.349653,-0.31467,-0.21892,-0.356221,0.441747,4.284583,-0.389098,-0.348079,0.022968,0.005269,-0.001887,-0.001806,0.003421,-0.000846,-0.129132,-0.070964,0.019058,-0.18537,-0.10854,-0.074432,-0.231795,-0.080593,-0.006361,-0.246111,-0.042345,-0.014061,-0.127152,0.039587,-0.041242,-0.195785,0.036427,0.072872,0.03257,0.036478,0.035314,-0.000227,-0.001143,1.5e-05,0.259215,0.100113,0.061798,-0.017456,0.120696,0.03397,0.000394,0.000276,0.000237,0.035563,0.000109,0.060719,0.161053,-0.014111,0.113327,-0.014645,0.174467,0.249078,0.057498,0.062171,0.002497,-0.005162,0.000177,0.001566,1.226524,0.005299,-0.424769,0.156026,0.020458,0.144017,0.118241,-0.002831,-0.004228,0.000434,0.001356,0.001304,0.001213,0.037157,0.006332,0.001812,0.001701,0.001626,0.001245,-0.037926,0.001608,0.000873,0.000721,0.000596,0.0013,-0.481205,0.001397,0.001763,0.002226,0.00258,0.002119,-0.009105,0.002201,-0.023978,-0.00655,-0.102045,-0.001577,0.001239,0.000731,0.000581,0.000546,0.000614,0.000381,-0.010804,-3.85051,0.183439,0.067158,-0.00544,-0.014169,-0.03618,-0.032939,0.179885,0.295906,0.095272,0.098464,0.017614,0.09045,0.31679,0.243035,0.006859,0.003213,0.026223,-0.023839,-0.070279,0.060309,-0.108867,-0.23756,0.071801,0.004805,-0.000471,0.031091,0.027804,0.146014,0.013568,0.223798,0.99815,0.08866,0.25852,1.01482,0.364744,0.03117,0.029195,0.175289,0.052778,-0.002537,-0.215154,-0.030064,-0.030995
