0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
-0.000363,0.000995,-0.005587,-0.005655,-0.006112,-0.005803,-0.006318,0.000217,0.000252,0.000838,-2.5e-05,-0.000129,-0.000309,-0.000363,-0.000462,-0.000524,-0.000545,-0.000541,0.00025,0.000313,0.000463,-0.006067,-0.006664,-0.006419,0.000321,0.000303,-0.000261,-0.000282,-0.00694,-0.000461,-0.000639,-0.000122,-0.000259,-0.00047,5.5e-05,-7.3e-05,-9e-05,-2.2e-05,3e-06,1.2e-05,-1e-06,-0.006693,-6.1e-05,-0.0,-0.006672,-1e-06,-0.0,1.1e-05,-1e-06,2e-06,-0.0,-3e-05,2e-06,0.0,2e-05,1e-06,6.5e-05,-0.006583,0.000103,0.000148,-0.006571,6.7e-05,-0.005736,-0.005544,-0.005432,-0.005991,-0.005906,-0.00587,-0.01165,-0.017635,-0.011564,-0.018047,-0.01138,-0.018434,-0.012345,-0.018941,-0.012043,-0.012893,-0.013111,-0.020298,-0.020302,-0.020874,-0.021454,-0.015507,-0.009869,-0.010482,0.004473,0.003834,0.011243,0.018974,0.026928,0.027505,0.03401,0.020602,0.021012,0.021262,0.014784,0.008461,0.009214,0.001892,0.002871,0.003016,0.003305,0.003584,-0.0038,0.002687,0.002285,0.008668
0.004276,-0.007088,-0.007871,-0.007941,-0.004549,-0.007447,-0.003642,-0.002802,-0.003153,-0.007803,-0.000574,0.0004,0.002092,0.002595,0.003539,0.004111,0.004301,0.004256,-0.00235,-0.002949,-0.004364,-0.00579,-0.001121,-0.003584,-0.004041,-0.003902,0.000502,0.000657,-0.000154,0.002396,0.004186,0.00013,0.001512,0.003634,-0.000508,0.000788,0.000932,0.000237,-3.3e-05,-0.000135,4e-06,-0.000625,0.00063,-5e-06,-0.000846,-1e-06,0.0,-0.000115,4e-06,-1.4e-05,6e-06,0.000324,-1e-06,2e-06,-0.000192,8e-06,-0.000654,-0.001765,-0.001037,-0.00152,-0.00195,-0.000686,-0.009408,-0.011553,-0.013013,-0.008824,-0.009867,-0.010661,-0.021693,-0.031991,-0.025796,-0.031977,-0.03101,-0.031373,-0.023825,-0.030186,-0.029037,-0.020912,-0.0188,-0.021387,-0.023313,-0.022476,-0.024839,-0.011192,0.010148,0.02257,0.025324,0.039593,0.047441,0.045221,0.035826,0.02687,0.030175,0.019187,0.013796,0.009168,0.002358,-0.00433,-0.012812,-0.010239,-0.020606,-0.022521,-0.026379,-0.030139,-0.026445,-0.023412,-0.020599,-0.015628
0.020719,0.019611,0.011137,0.002592,-0.003085,-0.005518,-0.0109,-0.010919,-0.011264,-0.006657,-0.009134,-0.008307,-0.006861,-0.006429,-0.005613,-0.005116,-0.004951,-0.004989,-0.002045,-0.002572,-0.003816,-0.00434,-0.008994,-0.011201,-0.012395,-0.0123,-0.017252,-0.017186,-0.017206,-0.01569,-0.014081,-0.008878,-0.007602,-0.005625,-0.000475,0.000738,0.000871,0.000222,-3.3e-05,-0.000127,2e-06,0.000191,0.00059,-4e-06,-1.6e-05,-1e-06,2e-06,-0.000106,5e-06,-1.1e-05,8e-06,0.000304,1e-06,2e-06,-0.000176,7e-06,-0.000609,-0.000875,-0.000968,-0.001421,-0.001048,-0.000641,0.000994,-0.001026,-0.002415,-0.007586,-0.008613,-0.009426,-0.010172,-0.01027,-0.014482,-0.010612,-0.010762,-0.010467,-0.013355,-0.009712,-0.009418,-0.010811,-0.008698,-0.010861,-0.013071,-0.022565,-0.036029,-0.042651,-0.050234,-0.04647,-0.034281,-0.027637,-0.008182,0.009335,0.018127,0.027882,0.030104,0.038862,0.042493,0.046521,0.049106,0.052246,0.052542,0.046073,0.045008,0.043104,0.03938,0.03587,0.030947,0.023937,0.017451,0.012188
-0.079607,-0.105461,0.058813,0.338677,-0.016791,-0.00451,0.045147,0.058287,0.033328,0.001455,0.047616,0.052194,-0.255046,0.048978,0.036981,0.047288,0.047964,0.040406,0.008103,-0.002133,-0.002218,0.007914,0.015995,0.043788,0.043251,0.045086,-0.040779,0.043979,-0.363319,0.02244,-0.048424,-0.112116,-0.151312,0.038615,0.003303,0.000158,-0.000234,-0.000169,-0.000189,-0.000118,-7.6e-05,-0.002107,-5e-05,7.2e-05,-0.001985,5.6e-05,5.4e-05,5.5e-05,4.2e-05,4.2e-05,0.000129,0.000111,9.6e-05,7.7e-05,7.2e-05,5.6e-05,-0.002041,-0.004141,0.006007,-0.361529,-0.001946,-0.032189,-0.040546,-0.025369,-0.042679,-0.364592,-1.015148,-1.217752,-1.208599,-3.947757,-0.383378,-3.576452,0.308711,0.472816,0.452696,0.545208,0.339906,0.683015,0.227454,-0.633488,0.19866,-0.016447,-0.057221,-0.073674,0.60697,0.222284,-1.323233,-0.179434,0.073022,-1.172977,-0.965457,-0.049698,0.195531,0.029308,0.248171,0.408099,0.170992,0.294551,0.33109,0.001227,0.115827,-0.104335,0.005133,0.008632,1.176058,0.097153,-0.170366,-0.13126
0.067742,-0.005428,-0.122184,-0.360465,0.042207,0.032234,-0.075842,-0.09829,0.026064,0.029562,-0.001315,-0.007235,0.312133,-0.005322,-0.004231,-0.003741,-0.016991,-0.013275,0.008028,0.016585,0.017113,0.023927,0.046995,0.028086,0.014674,0.015454,0.139667,0.054821,0.50092,0.073136,0.145107,0.16883,0.208828,-0.012659,-0.00348,-0.000666,-0.000145,-0.000103,-0.000827,-0.000159,-3.8e-05,0.015162,-4.1e-05,0.001197,0.015271,3.1e-05,3.1e-05,2.1e-05,2.2e-05,2.6e-05,0.001403,8.5e-05,5.2e-05,3.9e-05,3.5e-05,3.1e-05,0.018372,0.032667,-0.005115,-0.279286,0.015567,-0.024661,0.044076,-0.075944,0.061311,-0.237846,-2.615898,-0.969299,-1.021764,-3.140087,-0.307188,-3.630216,-0.413051,-1.216209,-0.751873,-0.945288,-0.758545,-1.044667,-0.520261,-1.408296,-0.84737,0.027134,0.250636,1.006023,2.487821,0.948624,-0.660945,0.22365,0.299946,-0.506542,-0.849048,0.12743,-0.099394,-0.081221,-0.231029,-0.549675,-0.359151,-0.722659,-0.929269,-0.326112,-0.584087,-0.153569,-0.464051,-0.159992,-0.020234,-0.20201,0.152314,0.122711
-0.104682,-0.009184,-0.154211,-0.349966,-0.045102,-0.052386,0.104095,0.128573,-0.031319,-0.051563,-0.010638,-0.015511,0.237716,-0.014358,0.023759,-0.013248,0.013131,0.015508,-0.030051,-0.023504,-0.023411,-0.058361,-0.013165,-0.065969,-0.035452,-0.03443,0.093671,0.018611,0.310418,0.038269,0.099557,0.130681,0.164202,0.015943,-0.002895,-0.000612,-0.000195,-0.000109,0.000704,2.5e-05,-6.2e-05,-0.029275,-1.8e-05,-0.000991,-0.029225,4.7e-05,4.6e-05,4.3e-05,3.9e-05,2.3e-05,-0.001135,5.9e-05,7.1e-05,7e-05,6.2e-05,4.8e-05,-0.023598,-0.052074,-0.004159,-0.213565,-0.029509,-0.018825,-0.070943,0.087309,-0.093693,-0.274089,1.471388,-0.747636,-0.676842,-2.422931,-0.207064,-2.608602,-0.378967,0.323918,-0.117638,-0.071405,0.11706,-0.040031,0.113864,-1.149898,-0.53894,-0.032928,-0.186512,-0.659779,-2.58358,-0.890567,-0.795795,-0.89476,-0.518686,-1.015069,-1.323199,-0.571365,-0.95317,-0.823912,-0.899281,-1.236979,-0.831956,-0.945104,-0.904669,-0.464525,-0.716581,-0.434785,-0.379272,-0.384011,0.634648,-0.374322,-0.186136,-0.181304
-0.007058,-0.006935,-0.006757,-0.006606,-0.006492,-0.013869,-0.013954,-0.013957,-0.014088,-0.014171,-0.014349,-0.021951,-0.007492,-0.007513,-0.014932,-0.007571,-0.007611,-0.007508,7.5e-05,0.000231,0.000521,0.000608,0.000901,0.00094,0.001148,0.001221,0.001363,0.0014,0.001415,-0.00601,0.001205,0.000979,0.000791,0.000681,-0.006881,0.000427,-0.007115,0.000155,-0.007243,-0.0073,-0.007155,-0.007035,-0.007009,-0.007022,-0.006968,-0.007007,-0.006937,-0.006898,0.000545,0.000455,0.000513,0.000316,0.000214,0.000184,-7.1e-05,0.007127,0.007131,0.014649,0.014743,0.014792,0.014736,0.007515,0.015029,0.015095,0.022373,0.015367,0.022768,0.022858,0.029866,0.036704,0.029336,0.028994,0.028642,0.028543,0.028358,0.021288,0.014049,0.007086,9e-06,0.000149,0.000126,-0.007093,-0.007095,-0.014207,-0.014193,-0.014189,-0.014322,-0.014185,-0.007229,-0.014308,-0.007236,-0.007462,0.006664,0.006667,-0.000392,-0.000325,-0.000288,0.006834,-0.000239,-0.00019,-0.000274,-0.000247,-0.00018,-0.000122,-0.007304,-0.000109,-0.007003,-0.014011
0.005967,0.00726,0.009172,0.01063,0.011652,0.012193,0.004691,0.004317,0.002571,-0.004174,-0.005989,-0.012894,-0.021991,-0.01643,-0.015853,-0.016572,-0.011171,-0.010533,-0.004557,-0.00326,0.004386,0.005127,0.007619,0.002801,0.004636,5.4e-05,0.001352,-0.003463,-0.003285,-0.008572,-0.015454,-0.012108,-0.01378,-0.004261,-0.005842,0.0039,0.002439,0.006581,0.001186,0.000677,0.001892,0.002855,0.003033,0.002862,0.003228,0.00288,0.003369,-0.001379,0.00426,-0.001415,0.004031,-0.002472,-0.003273,0.001463,-0.005523,-0.006665,-0.001643,-0.000194,0.00574,0.001087,0.00075,0.001738,0.008921,0.009734,0.004716,0.01366,0.01563,0.024119,0.02451,0.017501,0.016504,0.014325,0.010653,0.009872,0.007522,0.000208,0.005564,-0.000163,0.000304,-0.005577,-0.006315,4.5e-05,-1e-06,-0.00045,-5.8e-05,6.4e-05,0.00575,0.000129,0.005032,-0.002154,-0.002569,0.000603,-0.0012,-0.001333,-0.007308,-0.006097,-0.005458,0.001263,0.002663,0.003572,0.009241,0.009718,0.010933,0.011934,0.018023,0.019181,0.015516,0.016665
0.007718,0.009307,0.011642,0.013356,0.014557,0.015142,0.016666,0.016147,0.013938,0.016482,0.014267,0.016725,0.016533,0.012492,0.013186,0.012328,0.008061,0.00883,0.005255,0.006777,0.00514,0.005998,0.008859,0.013721,0.015746,0.020878,0.022215,0.026969,0.027086,0.031333,0.033818,0.027245,0.025427,0.015485,0.013823,0.004117,0.002605,-0.003026,0.001282,0.000747,0.002018,0.003021,0.003202,0.003015,0.003385,0.003017,0.003515,0.008447,0.004406,0.008383,0.004142,0.00727,0.006448,0.001496,0.004141,0.002958,-0.001703,-0.000253,-0.003992,0.001014,0.000671,0.001709,-0.000817,-7e-06,0.004538,0.003846,0.005678,0.004337,0.004398,0.006716,0.005807,0.003559,-5.2e-05,-0.000834,-0.003123,-0.000522,-0.004568,-0.000413,0.000277,0.004053,0.00336,0.000286,0.000242,4.3e-05,0.000408,0.000512,-0.003411,0.000554,-0.004356,-0.001644,-0.002235,-0.008606,-0.010733,-0.010899,-0.007053,-0.005916,-0.005319,-0.008462,-0.006911,-0.006022,-0.009982,-0.009509,-0.008304,-0.007305,-0.010646,-0.009678,-0.003586,-0.002287
-0.018665,0.037735,-0.01238,0.128379,-0.057753,0.232473,0.17193,0.39548,0.504114,0.407232,0.411399,1.684835,0.193543,0.351353,0.211037,0.141222,4.004472,0.163268,0.009605,-0.035524,0.001233,0.003363,-0.366759,0.197979,-0.038807,0.006722,0.371965,0.043913,0.30055,-0.03415,-0.087581,-0.152866,-0.132378,-0.065247,-0.071494,0.012839,0.006088,0.045729,-0.000186,0.003666,-0.00096,-0.000305,-0.000293,-0.000333,-0.000342,-0.000985,-0.000328,-0.035783,0.000668,-0.034783,0.005156,-0.034783,-0.034791,-8.9e-05,-0.039177,0.222553,0.065562,-0.311215,-0.278595,1.155413,-0.285509,0.014699,0.002578,-0.102878,0.016805,0.012798,-0.06528,-1.080233,-0.272172,0.286677,-0.06793,-0.070492,-0.915649,0.049716,0.036042,-0.011688,0.230416,0.000893,0.001499,-0.064814,-0.034055,0.000505,0.006036,-0.103706,-0.002188,-0.088656,-3.783306,0.299964,-1.345391,0.33308,0.007735,0.044271,0.04159,0.044843,-0.000822,-0.000676,0.013168,-0.038227,-0.114456,0.024413,0.002823,-0.080406,-0.103278,-1.392098,-0.051097,-0.099743,-0.002168,-0.192067
