0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
-0.016139,-0.014619,-0.021848,-0.020791,-0.013729,-0.012516,-0.013253,-0.012459,-0.011685,-0.010737,-0.012338,-0.012841,-0.012837,-0.012877,-0.013093,-0.013136,-0.01448,-0.008278,-0.008154,-0.014223,-0.007671,-0.00746,-0.007483,-0.013465,-0.013513,-0.012354,-0.012349,-0.012476,-0.012441,-0.00609,-0.006064,-0.012462,-0.006233,-0.006417,-0.01141,-0.011182,-0.011146,-0.011901,-0.011915,-0.010983,-0.011093,-0.011016,-0.01102,-0.010928,-0.011332,-0.011775,-0.012374,-0.012507,-0.013773,-0.013917,-0.013779,-0.013727,-0.014303,-0.020418,-0.020494,-0.020129,-0.013664,-0.013626,-0.013182,-0.013222,-0.006874,-0.000502,-0.000412,0.005599,-0.000403,-0.000466,-0.000748,0.005527,0.005555,0.005569,0.012209,0.017597,0.018033,0.012152,0.018527,0.018831,0.01825,0.01857,0.018609,0.012574,0.018675,0.013269,0.011732,0.013462,0.006693,0.012611,0.006006,-0.000118,-5.6e-05,-0.006108,-0.007086,-0.007358,-0.013426,-0.007176,-0.007409,-0.012645,-0.01286,-0.013365,-0.013576,-0.013732,-0.013743,-0.013623,-0.013617,-0.013284,-0.006076,-0.006913,-0.012198,-0.005925,-0.005751,-0.005757,-0.005852,-0.012006,-0.011831,-0.006646,-0.005702,-0.006724,-0.005812,-0.006554,-0.00036,0.000737,0.012232,0.012498,0.01252,0.006387,0.00633,0.000127,0.000203,-0.006123,-0.012401,-0.012438,-0.01265,-0.012764,-0.005682,-0.00045,-4.6e-05,0.000995,0.000926,2.4e-05,-0.000145,-0.006247,-0.00624,-0.00016,-0.006301,-0.006457,-0.000332,-0.005604,-0.006529,-0.000333,-0.000409,-0.0065,-0.005559,-0.000195,-0.006166,-2.4e-05,7e-06,1.7e-05,0.000963,-2e-06,0.007024,0.007363,0.013628,0.013658,0.012957,0.014064,0.013217,0.020473,0.013277,0.006988,0.013164,0.00699,0.006865,0.007699,0.007458,0.007216,0.006977,0.000794,0.001032,0.001249,-0.005642,-0.012253,-0.010914,-0.017086,-0.01187,-0.012943,-0.020462,-0.027951,-0.028425,-0.029494,-0.029449,-0.027714,-0.027766,-0.028052,-0.028243,-0.02769
0.016676,0.01048,0.013774,0.00875,0.006078,0.000594,0.002807,-0.001448,-0.00567,-0.010422,-0.003656,-0.002024,-0.00203,-0.001871,-0.001107,-0.000912,0.005284,0.007032,0.006686,0.004652,0.005117,0.004431,0.00455,0.002266,0.002472,-0.003201,-0.003233,-0.002767,-0.002896,-0.001942,-0.002044,-0.002832,-0.001409,-0.000706,-0.008362,-0.009329,-0.009528,-0.006587,-0.006563,-0.011764,-0.01135,-0.011753,-0.011844,-0.012287,-0.01063,-0.008709,-0.005998,-0.005355,0.001872,0.002537,0.002003,0.002017,0.006092,0.004541,0.005128,0.003601,0.003839,0.003757,0.001605,0.001936,0.002415,0.002683,0.002198,0.00431,0.002804,0.002467,0.003977,0.004482,0.004419,0.004264,0.002889,0.008814,0.006597,0.004115,0.004229,0.00289,0.006816,0.005526,0.005449,0.003852,0.00553,-0.000139,0.007724,-0.002001,-0.000803,0.001543,0.001994,0.000476,0.00023,-0.001537,0.003788,0.00495,0.003296,0.004257,0.005306,-0.001096,-0.000113,0.002182,0.003242,0.004016,0.004248,0.003884,0.003942,0.002521,-0.002436,0.002664,-0.003487,-0.003068,-0.003914,-0.003874,-0.003396,-0.004243,-0.005102,0.001646,-0.004092,0.002131,-0.0035,0.001293,0.001908,-0.004758,0.002035,0.000673,0.000618,-0.000334,-8e-06,-0.000643,-0.001027,-0.001047,-0.001293,-0.001074,4.7e-05,0.000726,-0.004151,0.002414,0.000232,-0.006158,-0.005775,-0.000146,0.000759,-0.000366,-0.000403,0.000857,-6.3e-05,0.000792,0.001792,-0.004605,0.001219,0.001806,0.002237,0.001101,-0.004846,0.001087,-0.00072,0.000138,-3.8e-05,-8.9e-05,-0.006121,7e-06,-0.004788,-0.006632,-0.006291,-0.006363,-0.001637,-0.008119,-0.002738,-0.008008,-0.002649,-0.00297,-0.001867,-0.002848,-0.002156,-0.007143,-0.006011,-0.004749,-0.003611,-0.004797,-0.005898,-0.006901,-0.003759,-0.001986,-0.009508,-0.011131,-0.004163,0.001997,0.008265,0.01456,0.017532,0.024842,0.025521,0.014753,0.015887,0.018564,0.020178,0.01753
-0.026642,-0.023038,-0.027887,-0.023465,-0.018141,-0.014099,-0.012482,-0.007546,-0.002584,0.001993,-0.001095,0.000111,0.000101,0.000212,0.000766,0.000901,-0.002626,-0.002121,-0.002383,-0.003113,-0.003533,-0.004033,-0.003944,-0.004859,-0.004711,-0.00083,-0.000859,-0.000522,-0.000621,-0.000665,-0.00074,-0.000584,-0.000281,0.000231,0.003402,0.002699,0.002554,0.00469,0.004709,0.008963,0.009265,0.008985,0.008927,0.008618,0.009819,0.011198,0.013122,0.013564,0.010583,0.011061,0.010661,0.010615,0.005466,0.00499,0.005362,0.004281,0.003809,0.003741,0.002281,0.002483,0.002201,0.001787,0.001457,0.002262,0.00174,0.001626,0.002609,0.002328,0.002307,0.002194,0.000718,-0.003708,-0.005152,-0.006196,-0.006711,-0.007611,-0.012764,-0.013654,-0.013723,-0.014216,-0.013749,-0.009195,-0.011647,-0.002704,-0.001226,-0.000265,0.000711,0.000324,0.000155,-0.0004,-0.004548,-0.003736,-0.004223,-0.004211,-0.003482,0.000556,0.001227,0.002793,0.003497,0.004013,0.004144,0.003869,0.003894,0.002917,0.006684,0.002382,0.006564,0.00624,0.005674,0.005698,0.006011,0.006031,0.005462,0.001661,0.005546,0.001966,0.005927,0.001411,0.001239,0.004536,0.000183,-0.000702,-0.000745,-0.000797,-0.000588,-0.000426,-0.000672,-0.000106,0.000309,0.000452,0.001175,0.00161,0.005505,0.001568,0.000153,0.003641,0.003888,-9.8e-05,0.000489,0.000324,0.0003,0.000556,0.000521,0.001068,0.001156,0.00521,0.001337,0.00116,0.001434,0.001255,0.005057,0.000697,9.1e-05,9.2e-05,-2.2e-05,-5.5e-05,0.003696,2e-06,0.003995,0.002816,0.002476,0.002424,-0.002182,0.001268,-0.002916,0.000739,-0.002897,-0.002541,-0.002409,-0.002476,-0.002026,0.002412,0.003145,0.003993,0.004752,0.004572,0.003851,0.003195,-0.00188,-0.007869,-0.00511,-0.005605,-0.009359,-0.013055,-0.016032,-0.018976,-0.016928,-0.019736,-0.019221,-0.01094,-0.010163,-0.008367,-0.007303,-0.001418
0.140512,0.624008,2.925152,-0.081324,0.969724,0.014952,-0.022556,0.025423,-0.012576,-0.047171,-0.00763,0.012391,0.710524,2.15096,-0.00379,-0.006131,0.031863,0.00048,0.017531,-0.072477,-0.001414,0.006443,0.006045,0.015154,-0.016507,-0.029834,-0.082953,-0.005738,-0.003843,0.644281,-0.006547,-0.00534,-0.005329,0.050918,-0.047347,0.14239,0.302516,-0.044403,-0.039368,-0.068368,-0.005791,-0.063467,-0.055172,0.130226,-0.065721,-0.054173,-0.056335,-0.045524,3.370653,-0.022116,-0.031557,-0.032599,-0.00085,0.0016,1.032516,-2.15997,0.090871,0.013062,9e-05,-0.223371,-0.001918,-0.000637,-0.010935,0.075711,3.538228,-0.074018,-0.019254,-2.017154,-0.227901,-0.036286,-0.029567,-0.571417,0.033408,0.012389,0.025629,0.045292,0.090443,0.07256,0.071586,0.067454,0.077193,0.047946,0.067079,0.001364,0.018207,0.020203,0.018,-0.000388,0.000204,-0.00722,0.033945,0.03901,0.036024,0.035739,0.035433,-0.000137,0.000351,0.014167,0.013786,-0.001787,-0.00179,-0.001267,0.000498,0.013346,-0.020111,0.019313,-0.038509,-0.036105,-0.023184,-0.036105,-0.010838,-0.035217,-0.000245,0.013216,0.004465,0.014133,-0.02243,0.01214,0.016837,-0.02399,0.017468,-0.000206,0.003068,0.039356,0.0002,3.2e-05,1.1e-05,-0.002526,0.019859,-0.003127,-0.474294,0.033257,-0.032345,0.015949,0.014541,-0.036293,-0.029467,-0.000622,0.001897,0.001133,0.016515,0.004601,0.012678,0.011147,0.013657,-0.038396,0.013645,-0.000705,0.013346,0.000294,-0.038918,-0.000717,-0.002506,-4.4e-05,-4.4e-05,-3e-05,-0.036285,0.013655,0.12282,-0.040152,0.008022,0.12308,0.000179,-0.039883,-0.020178,-0.069221,-0.021107,-0.015652,0.004583,0.500293,-0.012896,-0.024545,1.492122,-0.039724,-0.091115,-0.051561,-0.061025,0.065571,-0.025534,0.010374,-0.072001,-0.032062,0.022073,0.061057,0.101171,0.137676,0.137694,0.14209,0.151075,-0.332756,0.087276,-0.018913,-1.13961,-0.316968
1.116281,0.93149,-1.052482,1.070073,0.090717,0.345124,0.507038,0.034619,0.041639,0.029322,0.023229,-0.099842,0.408053,1.193021,0.020432,0.021084,0.003574,0.21159,0.112408,0.628483,0.219287,0.167188,0.169367,0.086736,0.352613,0.147487,0.499279,0.022852,0.02978,0.427332,0.011994,0.029436,0.013173,0.032021,0.030691,0.149439,-0.201113,0.01647,0.043389,-0.001036,-0.54777,-0.047398,-0.572347,0.144031,0.037218,-0.35847,-0.173007,-0.357693,-3.703779,-0.008165,0.011438,0.010177,0.018131,0.033915,-0.922069,-0.985689,-0.066271,-0.08373,0.017929,0.265918,-0.011434,-0.026623,0.341802,0.402106,-2.554831,0.57703,0.971159,-0.181334,0.432749,0.905604,0.720907,0.561566,0.830383,0.555492,0.369267,0.290885,0.641361,0.262589,0.261032,0.204156,0.539154,-0.116458,0.437752,-0.035633,-0.120757,-0.135519,-0.120236,-0.013801,-0.002447,0.202634,0.049029,-0.003755,0.029444,0.01178,0.011376,0.016844,0.017415,-0.090856,-0.091226,0.015006,0.015015,0.015625,-0.00027,-0.085665,-0.102318,-0.174796,0.032079,0.006079,-0.084357,0.005918,-0.519612,-0.027752,-0.521629,-0.239804,-0.575542,-0.084858,-0.076465,-0.088957,-0.119607,-0.100585,-0.136015,-0.017391,-0.031365,0.020762,-0.02608,-0.000858,-0.00014,0.026716,-0.30792,0.045826,-0.436338,-0.495459,-0.052503,-0.104321,-0.103704,0.006232,-0.085963,0.010964,-0.015347,-0.014257,-0.245132,-0.054864,-0.069814,-0.149346,-0.090398,0.02174,-0.090629,0.013588,-0.084605,-0.005206,0.036174,0.008868,0.020854,0.000142,3.4e-05,1e-06,0.006262,-0.103121,0.114208,0.002802,0.023653,0.097434,-0.041807,-0.029024,0.164232,0.387463,0.070068,0.120712,-0.00044,0.412531,0.047692,-0.107955,1.291244,-0.024859,0.48157,0.075735,0.129509,0.562591,0.143762,0.130181,0.686395,0.287447,0.083888,0.027024,0.037597,0.036953,0.028041,-0.032097,0.133672,0.017089,0.115327,0.002275,-1.265432,-0.419958
0.358826,1.486349,4.045133,-0.090211,1.140453,-0.105433,0.251649,-0.060866,-0.078809,-0.075965,-0.059965,0.122615,-0.494141,-1.336842,-0.066602,-0.063644,-0.022495,0.15315,0.091725,0.132459,0.12183,0.09009,0.08963,-0.007288,0.183199,0.013808,0.239781,-0.060022,-0.057876,-0.526328,-0.025306,-0.057379,-0.026744,-0.04412,-0.074525,-0.221496,0.160282,-0.050948,-0.064831,-0.106923,-0.418174,-0.100749,-0.483848,-0.222531,-0.047871,-0.329954,-0.195567,-0.282181,2.548791,-0.000406,-0.035815,-0.035156,-0.036786,-0.067688,0.882846,1.360444,0.048898,0.134716,-0.036604,0.327401,-0.021131,0.006192,0.219414,0.462075,3.275717,0.199281,0.421901,1.726848,0.03178,0.356658,0.030668,1.046328,0.364518,-0.073957,0.087146,0.269439,0.519548,0.253464,0.252881,0.18008,0.43097,0.225422,0.361859,0.020938,0.197441,0.226901,0.197639,-0.009132,-0.001464,0.089501,0.009009,0.01098,-0.044121,-0.010884,-0.010466,-0.036984,-0.037869,0.13257,0.133151,-0.034223,-0.034246,-0.03516,-0.010103,0.136783,0.140986,0.119126,-0.047618,-0.025343,0.118118,-0.025458,-0.358645,-0.085318,-0.201622,-0.156162,-0.191085,0.176218,0.157174,0.14046,0.192991,0.151721,0.229108,0.037121,0.059912,-0.023722,0.025122,-0.000495,-6.2e-05,-0.021766,-0.270735,-0.048968,0.608186,-0.35599,-0.095852,0.202573,0.168986,-0.020493,-0.077183,0.006998,-0.008927,-0.046711,-0.190534,-0.033401,0.149234,-0.097333,0.177341,-0.049569,0.172431,0.008606,0.181191,-0.041196,-0.040139,0.005478,-0.025808,7e-06,-1.6e-05,-1.3e-05,-0.020421,0.170432,-0.168454,-0.01139,-0.034266,-0.137376,0.058142,0.009337,0.153139,0.305239,-0.14032,0.076803,0.025138,-0.630866,0.041239,0.151239,-1.921317,0.00728,0.304543,0.019145,0.052178,0.014898,0.008235,-0.01626,0.262343,-0.014408,-0.038361,-0.081803,-0.054418,-0.034641,-0.045548,0.048383,-0.182055,0.448278,-0.214927,-0.023595,1.942284,0.644046
0.001509,0.00188,0.002158,0.009185,0.001939,0.008792,0.009657,0.002782,0.00292,0.003103,0.009859,0.010171,0.010957,0.01084,0.010829,0.010069,0.009721,0.009004,0.008338,0.007969,0.000839,6.7e-05,0.00695,0.000315,0.006984,0.000321,0.000457,0.007464,0.000979,0.007958,0.008284,0.008779,0.015699,0.015721,0.015807,0.016258,0.016264,0.022954,0.016438,0.023041,0.016128,0.016043,0.015641,0.015492,0.008428,0.007921,0.007468,0.007343,0.007028,0.006727,0.006576,0.013393,0.013425,0.006955,0.013682,0.007285,0.014129,0.01409,0.020673,0.01394,0.01394,0.020608,0.007205,0.013584,0.007004,0.013456,0.006776,-1.2e-05,-2.4e-05,0.006741,0.006607,0.006618,0.006606,0.006608,0.006839,0.006838,0.013665,0.007009,0.013656,0.013539,0.013494,0.02005,0.019966,0.013283,0.013404,0.013372,0.013396,0.006958,0.00694,0.006882,0.006604,-0.000365,-0.000363,-0.000299,0.005832,0.012848,0.00638,0.013087,0.013467,0.013466,0.00679,0.006889,0.00666,6.4e-05,2.7e-05,-0.000138,-0.000284,0.006444,0.006658,0.01338,0.013572,0.020212,0.020305,0.020231,0.01375,0.013759,0.007118,0.000389,0.000363,0.000207,-0.006601,-0.013489,-0.02014,-0.020259,-0.013543,-0.013614,-0.007037,-0.000252,0.00665,0.013266,0.013304,0.013382,0.013244,0.013239,0.00657,0.006662,-2.9e-05,-0.006783,0.0,0.0,-3e-06,-1.7e-05,-7.3e-05,-7.1e-05,-6e-05,-7.3e-05,-7e-05,0.006611,5.3e-05,0.006688,-1.1e-05,1.9e-05,8.2e-05,7.6e-05,7.3e-05,0.000116,-0.006696,-0.006769,-0.006848,-0.020262,-0.020437,-0.020416,-0.027125,-0.027266,-0.027201,-0.027297,-0.027259,-0.027304,-0.027386,-0.020778,-0.01403,-0.007344,-0.007438,-0.000868,0.006044,0.00602,0.012671,0.019272,0.012859,0.019557,0.013229,0.019668,0.019462,0.019292,0.025693,0.019027,0.019343,0.012487,0.005607,-0.001111,-0.008239,-0.015073,-0.02196,-0.02204
0.003944,0.004934,0.005679,0.004444,0.001447,-0.000222,0.005873,0.003811,0.00423,0.004754,-0.000716,0.000239,0.006178,0.005992,0.009806,0.007796,0.006867,0.004918,0.003069,0.002023,0.002435,-0.003519,-0.000887,0.000925,-0.000782,0.000946,0.001343,0.000633,0.002884,0.002143,0.003137,0.00468,0.003943,0.004087,0.004518,0.006117,0.006243,0.005137,0.007307,0.00605,0.006677,0.006629,0.005479,0.005062,0.004972,0.00329,0.001752,0.001328,0.000241,-0.000818,-0.001365,-0.001841,-0.001719,3.8e-05,-0.000738,0.001306,0.001049,0.000943,-0.000225,0.000531,0.000869,-0.000201,0.001319,-0.000633,0.000558,-0.001103,-0.000341,-5.7e-05,-0.000107,0.003439,-0.001053,-0.000996,-0.00105,-0.001042,0.003902,0.003916,0.007864,0.008968,0.007937,0.0075,0.007395,0.006329,0.006058,0.002617,0.003278,-0.000894,-0.000736,0.000962,0.000885,0.000611,-0.000796,-0.005965,-0.005965,-0.005638,-0.012737,-0.007724,-0.006197,-0.00661,-0.000426,-0.000422,-0.004074,0.000688,-0.004792,0.000373,-0.00404,-0.004948,-0.00999,-0.010271,-0.004869,-0.005179,0.000157,-0.000515,0.000678,-0.004646,-0.002837,-0.002683,-0.001949,-0.001794,0.002445,0.001403,0.00093,-6e-06,0.000658,-3.1e-05,-0.00016,-0.000501,-0.005829,-0.005712,-0.004955,-0.005887,-0.005692,-0.005256,-0.006162,-0.006213,-0.005638,-0.000667,-0.00018,-7.5e-05,1e-06,8e-06,4e-06,-8.1e-05,-0.004854,-0.004832,-0.004779,-0.004871,-0.004855,-0.005511,0.000363,-0.000627,-6.5e-05,0.000132,0.000548,0.00052,0.000496,0.000787,0.000568,0.000102,-0.000414,0.000646,-0.000331,-0.000137,0.000588,-1.3e-05,0.000461,0.000152,0.000615,0.000552,0.000263,-0.000801,-0.001265,-0.002153,-0.002535,0.000357,4.2e-05,0.003936,0.006785,0.009386,0.015573,0.014823,0.02576,0.027881,0.026906,0.030315,0.028203,0.029192,0.035281,0.035231,0.034879,0.035268,0.029162,0.028884,0.024269,0.019916
0.00329,0.0041,0.004708,0.003995,0.010054,0.00899,0.005088,0.011899,0.012187,0.01258,0.017182,0.017861,0.013772,0.01353,0.00774,0.006126,0.005399,0.003885,0.002471,0.001681,0.001812,0.005887,-0.000504,0.000687,-0.000424,0.000703,0.000998,0.000625,0.002143,0.001734,0.002462,0.003578,0.003138,0.003222,0.003495,0.004605,0.004668,0.003906,0.005304,0.00442,0.004772,0.004685,0.003842,0.003538,0.003419,0.002253,0.001197,0.000905,0.000167,-0.000556,-0.000928,-0.001248,-0.001173,1.6e-05,-0.000513,0.000866,0.000678,0.000603,-0.000212,0.000299,0.000479,-0.000237,0.00083,-0.000507,0.00032,-0.000825,-0.000278,-4.4e-05,-7.7e-05,-0.005881,-0.000749,-0.000713,-0.000749,-0.000747,-0.005581,-0.00557,-0.011111,-0.010351,-0.011054,-0.01134,-0.011408,-0.012175,-0.012357,-0.006498,-0.006058,-0.000751,-0.00065,0.000554,0.000503,0.000315,-0.000614,0.004112,0.004116,0.004335,0.007591,0.002787,0.003883,0.003522,-0.000466,-0.000466,0.005291,0.000356,0.004811,0.000242,0.005412,0.004816,0.009572,0.009297,0.004774,0.004471,-0.000106,-0.000671,5.3e-05,0.004677,0.005968,0.006063,0.00666,0.006881,0.001586,0.000912,0.000734,0.000249,0.000795,0.000344,0.00014,-9.1e-05,0.00439,0.004348,0.004729,0.004001,0.004122,0.004398,0.003806,0.003771,0.004271,-0.000561,-0.000119,6.8e-05,-3e-06,-1e-06,2e-06,-5.3e-05,0.004917,0.004932,0.00497,0.004908,0.004922,0.004372,0.000234,-0.000548,-4.5e-05,8.3e-05,0.000355,0.000338,0.000321,0.000514,0.000494,0.000194,-0.000146,0.000785,0.000145,0.000267,0.000841,0.000427,0.000727,0.000499,0.000772,0.000713,0.000508,-0.000295,-0.00069,-0.001356,-0.001625,-0.007978,-0.008214,-0.013786,-0.020123,-0.026626,-0.030609,-0.031126,-0.039963,-0.046692,-0.047333,-0.053107,-0.05457,-0.053778,-0.05756,-0.057409,-0.057495,-0.057098,-0.053224,-0.053411,-0.048573,-0.043611
0.013585,0.095411,-0.025543,0.178932,0.0635,-0.037809,0.027669,0.258685,-0.027064,-0.034488,0.101555,-0.065347,-0.038369,-0.034732,0.003498,-0.244401,0.008021,0.002831,0.001983,0.004092,0.001117,-0.035058,0.000558,-0.000205,0.000868,-7.3e-05,-0.000809,0.002124,0.000114,0.000864,0.00216,0.001941,0.002949,0.00257,0.006335,0.090206,0.087219,0.007958,0.006412,0.0221,0.006073,0.003628,0.005178,0.003258,0.005218,0.009429,0.003135,-0.00024,-0.007545,0.004821,0.001349,0.001738,0.197064,0.004146,0.003459,0.002896,0.003985,0.009321,0.285995,0.011236,2.861558,-0.217166,0.000528,-0.000748,-0.0007,0.00219,-0.000585,-0.008205,-0.000154,0.036073,0.000881,0.000904,0.000807,0.022947,0.028162,0.02849,-0.058277,2.920502,0.0775,0.070293,0.071532,-0.681775,-0.151703,-0.187516,0.039966,0.00222,0.001727,0.000716,0.000833,0.16406,0.016953,0.017796,-0.028248,0.036416,2.739186,-0.043117,0.062935,0.041627,0.105745,0.118994,-0.039626,-0.000811,0.071941,-0.00695,-0.041993,-0.040784,0.013375,-0.003603,0.102921,0.008384,0.033313,1.571264,2.198931,0.068565,-0.02447,0.005012,0.029447,0.02468,-0.002758,-0.005873,-0.017595,-0.013235,-0.001687,-0.004956,0.001562,-0.002336,-0.032686,-0.037953,0.016327,0.037182,0.069949,0.077922,0.070187,-0.037422,-0.034123,-0.00397,-0.007669,-0.003286,0.074565,0.103786,-0.00306,-0.000428,0.056143,-0.037229,-0.039087,-0.030676,-0.036283,-0.020176,-0.000394,2.606146,-0.002986,0.02153,-0.011718,0.003003,0.006865,0.000994,-0.001066,-0.029177,-0.102834,-0.154743,-0.073404,-0.107472,0.741175,-0.065725,-0.051592,-0.101725,0.756633,0.0389,-0.057324,-0.091464,0.027607,-0.105787,-0.085515,3.370321,-0.01829,0.025862,-0.09528,0.13269,-1.302668,0.079608,-0.226878,0.32921,0.32532,0.335128,0.315623,0.327581,0.348533,0.095017,-1.586068,0.204943,-0.146711,-0.144714,0.229007,-0.202453
